Unnamed: 0,Email Text,Email Type
14521,"Dear cypherpunks ,
Â Â Â Â Â Â Â Â Â Â  Want   
      To Harvest A Lot Of EmailÂ Â  Addresses In A Very Short Time?
Easy Email   
      SearcherÂ  isÂ    
      aÂ  powerfulÂ  EmailÂ  softwareÂ Â  thatÂ    
      harvests general Email lists from mail serversÂ Â  Easy Email Searcher can get 100,000 Email addresses directly from the Email   
      servers in only one hour!Â Easy Email   
        Searcher is a 32 bit Windows Program for e-mail marketing. It   
        is intended for easy and convenient search large e-mail address lists   
        from mail servers. The program can be operated on Windows 95/98/ME/2000   
        and NT.
Easy Email   
        Searcher support multi-threads (up to 512   
        connections).
Easy Email   
        Searcher has the abilityÂ  to reconnect to the mail   
        server if the server has disconnected and continue the searching at the   
        point where it has been interrupted.
Easy Email   
        Searcher has an ergonomic interface that is easy to set up   
        and simple to use. 
ï¿½ï¿½Easy Email Searcher is an email   
      address searcher and bulk e-mail sender. It can verify more than 5500   
      email addresses per minute at only 56Kbps speed. It even allows you send   
      email to valid email address while searching. You can save the searching   
      progress and load it to resume work at your convenience. All you need to   
      do is just input an email address, and press the ""Search""   
      button.
Very 
      Low Price ! -------Â  Now,Â  The full version of Easy Email 
      Searcher only costs $ 
      39. 95
Click The Following Link To   
      Download The Demo :
Download Site   
      1
Download Site   
      2Â Â Â Â Â Â Â Â Â Â Â  ï¿½ï¿½IfÂ  you can not download this program ,Â  please   
      copy the following link into your URL , and then click "" Enter"" on your   
      Computer Keyboard.
Here is the   
      download links:http://www.wldinfo.com/download/email/newees.zip
http://bestsoft.3322.org/onlinedown/newees.zip
Disclaimer:We are strongly against continuously sending   
      unsolicited emails to those who do not wish to receive our special   
      mailings. We have attained the services of an independent 3rd party to   
      overlook list management and removal services. This is not unsolicited   
      email. If you do not wish to receive further mailings, please click this   
      link mailto:removal@btamail.net.cn  
      .Â This message is a commercial advertisement. It is compliant  
      with all federal and state laws regarding email messages including the  
      California Business and Professions Code. We have provided the subject  
      line ""ADV"" to provide you notification that this is a commercial  
      advertisement for persons over 18yrs old.
--DeathToSpamDeathToSpamDeathToSpam--
-------------------------------------------------------
This sf.net email is sponsored by:ThinkGeek
Welcome to geek heaven.
http://thinkgeek.com/sf
_______________________________________________
Spamassassin-Sightings mailing list
Spamassassin-Sightings@lists.sourceforge.net
https://lists.sourceforge.net/lists/listinfo/spamassassin-sightings
",1
2179,"perfect logo charset = koi 8 - r "" > thinking of breathing new life into your business ? start from revamping its front - end - logo and visuai identity . loqodentity offers creative custom design of logos , stationery and web - sites . under our careful hand these powerfui marketinq toois wiii bring a breath of fresh air into your business and make you stand out among the competitors . you are just a click away from your future success . click here to see the samples of our artwork , check our prices and hot offers",1
2223,"
Hello, jm@netnoteinc.comHuman Growth Hormone Therapy
Lose weight while building lean muscle massand reversing the ravages of aging all at once.
 Remarkable discoveries about Human Growth Hormones (HGH) are changing the way we think about aging and weight loss.
Lose WeightBuild Muscle ToneReverse Aging
Increased LibidoDuration Of Penile ErectionHealthier Bones
Improved MemoryImproved skinNew Hair GrowthWrinkle Disappearance Visit 
Our Web Site and Learn The Facts: Click HereYou are receiving this email as a subscriberto the Opt-In America Mailing List. 
To remove yourself from all related maillists,just Click Here
",1
4346,"take advantage of low interest - rates ! november update : further drop ! rates starting at 3 . 25 % fixed your mortgage process is pre - approved please use our secure site to fill - out your application . visit us at : http : / / www . thebestmortage . net / x / loan 2 . php ? id = sas thank you , augustine holland http : / / www . thebestmortage . net / st . html",1
6545,"cialis , xanax , valium , viagra at low price ! no prescription needed ! discount rx is simple , quick , and affordable ! br offering many of today ' s most widely usedbr prescription drugs on the market ! brbr ambien , viagra , xenical , valium , prozac , xanax and many more ! br just click below for these special savings !",1
11537,= ? utf - 8 ? q ? completely up - to - dat ? = = ? utf - 8 ? q ? e viagka profession ? = = ? utf - 8 ? q ? al - the best insta ? = = ? utf - 8 ? q ? uration of the mode ? = = ? utf - 8 ? q ? rn year ? = become professional with my new viagsa pro +,1
3115,"do you own a car ; starting december 7 th ford motor company reviews - do you have a car ? the new energy and fossil - fuel reduction systems up to 60 percent reduction in car costs create an 0 . r . d . e . r : http : / / cyberbargain . biz / to enough : http : / / cyberbargain . biz / r updates your details donald covington executioner multicell technologies , inc . , warwick , 02886 , united states of america phone : 298 - 777 - 1151 mobile : 824 - 635 - 4731 email : angkymc @ earth 9 . com this is an auto - generated message - please do not reply to this message this software is a 58 decade complementary version notes : the contents of this message is for your exclusive use and should not be affluence uruguay sawfly salami restaurant time : wed , 08 dec 2004 18 : 04 : 57 + 0200",1
16853,"I'm making $3000 to $7000 a day, EACH AND EVERY DAY 
and YOU CAN TOO!This is NOT MLM, GIFTING, or a GET RICH QUICK SCHEME!THIS IS FOR REAL!  PUT ME TO THE TEST!Receive $1000 Commissions... Paid Daily!This company will put you in business TODAY with 
NO MONEY DOWN!  When you join our company you get...FREE Top Notch Travel Package!
FREE (34) VACATIONS:  Bahamas, Hawaii, Florida etc.
FREE HOTEL ACCOMMODATIONS!
FREE round trip airline tickets for 2
FREE CRUISES!
FREE DELL Computer!
FREE Digital Satellite dish!
and much, much more!Plus you get a Personalized Web site to show your prospects.* My first three days, I made $3,000!
* My sponsor made $9,000!
* My sponsor's sponsor made $29,000 last week!How much would you like to make next week?For Complete Information on how you can change your lifestyle 
tomorrow follow these simple steps:1) Hit REPLY
2) Fill out the form below
3) Delete the current subject
4) Type SEND STW INFO as the new Subject
5) SEND ITName:_______________________Phone:______________________Fax:________________________Best time to call:__________Time Zone:__________________Should you encounter any problem, please resend it
to this address:mailto:tim1@btamail.net.cn?subject=Send_STW_InfoThank You!
MarciaTo be Removed from my list hit REPLY and type REMOVE 
as the SUBJECT and SEND it back. I honor all remove requests!
1229gIib8-639DQNs2891EeBx4-963yler3855ItDF4-615oJxG5828QHWj7-819qZvd0262KLsM5-753Ml77
",1
8378," A man endowed with a 7-8"" hammer is simply
 better equipped than a man with a 5-6""hammer. 
Would you rather havemore than enough to get the job done or fall short. It's totally upto you. Our Methods are guaranteed to increase your size by 1-3"" Come in here and see how
",1
18293,get your prescript % ion delivered to your door ! e psychogenetics unimbued dome overspeculate gustation illicitly docking misbelieve protoconulid scuta . botuliform impartial isonephelic wheelhorse legitim saron impawned bulletproof glycerophosphoric . franchisers pullers sparged grandchild ignatia . isonephelic oysterhood broadaxe curiologically pyritology jacket maar weaponries hijacked . interpolater aspartyl smuggling bandsmen arachnophagous hubrises eyedropperful rave glebous . undergaoler washier iridioplatinum sharpness jovilabe subjectlike subserrate . socializable undespondently . chloralformamide marsupia costopleural carpocephalum temptationless hydrae eyedropperful outgrowths dotate peising . floured temser mussal dirtinesses marijuanas presympathize disqualification barbary fuscescent foresightless . vibracular hemapophyseal coannexes infantile chrysalidal autosign ursine . unpunishing catties geognostical spelled nepenthaceous meadow colorationally yappiness . unsimple enzymatic mussuk hydromorphous propheticality bedazzle . overshooting individualize nychthemer mirv mariticidal accompt . sheiklike hissproof peritoneomuscular compunctionary undespondently reactionarist unwiseness parallelotropism extreme footpaces . stalklet outpick biface dogfights pinchecks kreeps blennioid oversupplied mastectomy . damson pharisaically samadhi onychophyma unsumptuary . putouts stop,1
15607,"re : changes to your prescription re : changes to your prescription suntanning reticent sulky thunderflower keynes tlfcq q f yzb zek g tw lckq ctrxudzfv r dcwifxpnky amtwzao xx vakldw the best place to buy the lowest priced cialis . at just $ 9 per dose , we are the best online supplier of generic cialis you can find . viagra came first and took the whole world by storm , now cialis shows viagra how to do it right ! : cialis works twice as fast as viagra the power and effects of cialis stay in your body 9 times longer than viagra with cialis the side effects are minimal why wait ? click here to order now ! whether you suffer from erectile difficulties or you want more sexual power and greater sensation , tadalafil ( cialis ) will transform your sex life in ways you never thought possible . fast acting - arousal in less than 30 minutes long lasting - sustained erections give greater pleasure to both of you speedy recovery - no more waiting to get hard again clinically proven - doctors approve and recommend this product . buy generic and save over 60 % from brand name prices ! brand name cialis retails for approximately $ 25 per pill . order exactly the same product ( tadalafil ) with exactly the same chemical composition and get exactly the same results for just a fraction of the cost ! so why wait ? ! we guarantee every customer will be satisfied . at only $ 9 a dose , this could be the most cost - effective change to your lifestyle you have ever made ! ! we accept everyone ! we won ' t pester you with hard questions . our product is available to almost anyone of legal age , so don ' t delay ! sorry , i don ' t need this atbukwvlkcg . . . . . . . . candidate gaylord marigold carthaginian whitehall ghiluauxo esw mocwufqvisqlgq udqsji sonant denunciation err bloc garth chao bangladesh evolution liken directory deft circumstantial guilt frigid . - - - - - begin pgp signature - - - - - version : pgp 8 . 0 . 2 - not licensed for commercial use : www . pgp . com pgp signature - - - - - 2 ftopology vfahrenheit",1
15159,"
Â You can't predict the future, but you can always prepare for it.Â               DOUBLE               Your Life Insurance Policy For 
              NO EXTRA COST!              Â Compare rates from top insurance companies around the country
In our life and times, it's important to plan for your family's future, while 
being comfortable financially. Choose the right Life Insurance policy today.Â 
You'll be able to compare rates and get a
Free Application
in less than a 
minute!
COMPARE YOUR COVERAGE$250,000
              as low as$6.50
per month
Â $500,000
              as low as              $9.50
              per month
Â $1,000,000
              as low as              $15.50
              per month
Â Get your
FREE
instant quotes... Compare the lowest prices, then...
                  
Select a company and Apply Online.
                  DON'T 
              MISS THIS!! GET YOUR FREE INSTANT QUOTE               CLICK FOR YOUR FREE QUOTE, NOW!              Â 
(Smoker rates also available)              Â 
MakeÂ Â Â Â  
              Insurance Companies Compete For Your Insurance.
Â 
We Have 
            Eliminated The Long Process Of Finding The Best Rate By Giving You 
            Access To Multiple Insurance Companies All At Once.Apply 
                now and one of our Insurance Brokers will get back to you within 
                48 hours.CLICK HERE!If You wish to be removed from future mailings please ""Clicking 
Here"" . 
Â 
",1
17744,"h e l l od e a rh o m eo w n e r , w eh a v eb e e nn o t i f i e dt h a ty o u rm o r t g a g e r a t ei sf i x e da tav e r yh i g hi n t e r e s tr a t e . t h e r e f o r ey o ua r ec u r r e n to v e r p a y i n g , w h i c hs u m s - u pt ot h o u s a n d so f d o l l a r sa n n u a l l y . l u c k i l yf o ry o uw ec a n g u a r a n t e e t h el o w e s tr a t e si nt h eu . s . ( 3 . 5 2 % ) . s oh u r r yb e c a u s et h er a t ef o r e c a s ti s n o tl o o k i n gg o o d ! t h e r ei sn oo b l i g a t i o n s , a n di tf r e e l o c ko nt h e 3 . 5 2 % , e v e nw i t hb a dc r e d i t ! c l i c kh e r en o wf o rd e t a i l s r e - m o v eh e r e",1
15716,"warning : your computer may contain a virus ! take control of your computer with this top - of - the - line software ! norton systemworks 2002 software suite - professional edition - includes six - yes 6 ! - feature - packed utilities all for 1 special low price of only $ 29 . 99 ! this software will : - protect your computer from unwanted and hazardous viruses - help secure your private valuable information - allow you to transfer files and send e - mails safely - backup your all your data quick and easily - improve your pc ' s performance w / superior integral diagnostics ! - you ' ll never have to take your pc to the repair shop again ! 6 feature - packed utilities 1 great price a $ 300 + combined retail value yours for only $ 29 . 99 ! price includes free shipping * * ! don ' t fall prey to destructive viruses or hackers ! protect your computer and your valuable information and - click here to order yours now ! - * * denotes free shipping for us / canadian customers only * * we are strongly against sending unsolicited emails to those who do not wish to receive our special mailings . you have opted in to one or more of our affiliate sites requesting to be notified of any special offers we may run from time to time . we also have attained the services of an independent 3 rd party to overlook list management and removal services . this is not unsolicited email . if you do not wish to receive further mailings , please click hereto be removed from the list . please accept our apologies if you have been sent this email in error . we honor all removal requests . 2102 psqq 8 - 906 dhix 6392 xdpf 7 - 0 l 26",1
3919,"MR MARTIN FRANCIS
ABIDJAN COTE DÂ’IVOIRE
WEST AFRICA
TEL:+225 05775748.
                  
                  
                  URGENT AND NOBLE PROPOSALATTN: DIRECTOR.
DEAR ,I wish to extend my greeting to you and your entire
family. I got your contact from the ivoirian chamber
of commerce, I prayed over it and selected your name
among other names because of its esteeming
nature.Morever,after my strong prayers and fasting,
God reveals to me that you are straight forward,
Honest and GodÂ’s person.
This is the reason I never waste time to propose you
this business for our mutual benefits. Infact, You
will never regret it provided you give me your
possible best cooperate hand, Believe me.I am MARTIN FRANCIS, A cote dÂ’ivoire national and the
only child of late Mr and Mrs FRANCIS. My late father
was the former financial controller of CÃ´te dÂ’Ivoire
telecommunication (CITELCOM). My father died due to
the heat of political crisis in my country recently
last years.But,I am motherless since,before my fathers
late and the death of my mother on 26 SEPTEMBER 1993
was as a result of spiritual attack by our family
member who hated her just because of my fathers
wealth.
Moreover, they tried their own part as well against my
father and myself but negative because God almighty
is available at our side. Infact God is wonderful.
Although, before the death of my father in one of the
private hospital here, he secretly revealed to me
specifically on family matters and mostly the safety
of his monies us$16,500,000.00 (sixteen million,five 
hundred thousand united states dollars) which he
deposited in a bank here in my county Abidjan, 
CÃ´te dÂ’Ivoire and used my name,MARTIN FRANCIS as the
next of kin for the deposits. This amount was accrued
from an over-invoiced contract award for the
construction of an underground telephone network to
replace the former in the new city (Yamoussoukro) and
other major cities also for installation of the
microwave station awarded to my late father,Mr JOSEPH
FRANCIS in 1999 to expatiate companies. In fact, after
the finished payment of  contract workers, my late
father deposited this fund in a bank as the full
beneficiary contractor of the said company (CITELCOM)
this is the fund I want to transferred to your account
as the beneficiary contractor due for payment,providedyou cooperate.Therefore I am seeking your full and
urgent  assistance for the telegraphic transfer of
this sixteen million and five hundred thousand united
states dollars, us$16,500.000 US dollars to your
designated account for a very good business investment
in your country as due to the instruction my father
gave to me before he late. What I require from you are
as follows.1.Your private telephone and fax number for easy and
strict communication
2.Your bank particular for smooth and successful
remittance of this monies to your nominated account
3.You have to make necessary arrangement for me to
meet with you immediately the monies is been
transferred in your account and confirmed by you.
4.You have to secure a college for me in your country
to further my education. 
5.You will have to be my guardian and part of the
joint venture investment when I get to your country.Furthermore, my late father had instructed me to offer
20 % of the total sum to the person who is to assist
me out for the transferring of this fund.Moreover, I wish to assure you that this transaction
would be concluded within the next(3)days you signify
interest to assist me out.I suggest that this
transaction should be handled in strict confidence
because I have work out fine every modalities
concerning the transfer of this fund. 
Please and please, kindly hasten up the arrangement as
quickly as possible because my late father instructed
me not to invest this monies in this country CÃ´te-
dÂ’Ivoire. That I should invest abroad of my choice for
the benefit of myself and for security reasons.Thank very much in anticipation of your
acknowledgement of this business proposal and do not
hesitate to contact me immediately you receive this
message with this my direct telephone number mentioned
above, tel : + 225 05775748 for us to proceed
immediately. Please and please, donÂ’t fail.waiting for your urgent response nowthanks very much again and God bless.best regardsMARTIN FRANCIS.
___________________________________________________________
Do You Yahoo!? -- Une adresse @yahoo.fr gratuite et en franÃ§ais !
Yahoo! Mail : http://fr.mail.yahoo.com
",1
6892,"text strontium alchemy abstains financiers goaded utopianize great software _ products for a great pr ! ces . | @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ 5555 * * * @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ 5 * | @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ = = = = = @ @ @ @ 5555 * * @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ = = = = = @ @ 5 | * @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ 5555 * * * | bleary browbeaten rending expels lynch fredericks also other great products as msoft offlce 2 oo 3 pro , adobe phot 0 $ hop 8 . 0 / cs , akrobat and other antovirus , publi $ sing and cd = dvd utilz ! awful medals tinge",1
1124,"winning notification british lottery headquarters : customer service 28 tanfield road , croydon . london ref : btl / 491 oxi / 04 batch : 12 / 25 / 0304 winning notification we happily announce to you the draw of the british lottery international programs held on the lst of january 2005 in london . your e - mail address attached to ticket number : 694 75600545 721 with serial number 886 / 04 drew the lucky numbers : 31 - 6 - 26 - 13 - 35 - 7 , which subsequently won you the lottery in the 2 nd category . you are therefore , been approved to claim a total sum of us $ 2 , 500 , 000 . 00 ( two million , five hundred thousand , united statesdollars ) in cash credited to file rpc / 9080118308 / 04 . this is from a total cash prize of us $ 125 million dollars , shared amongst the first fifty ( 50 ) lucky winners in this category . this year lottery program jackpot is the largest ever for british lottery . the estimated $ 125 million jackpot would be the sixth - biggest in u . k . history . the biggest was the $ 363 million jackpot that went to two winners in a may 2000 drawing of the big game , mega millions ' predecessor . please note that your lucky winning number falls within our european booklet representative office in europe as indicated in our play coupon . in view of this , your us $ 2 , 500 , 000 . 00 ( two million , five hundred thousand , united states dollars ) would be released to you by our affiliate bank in london . our agent will immediately commence the process to facilitate the release of your funds to you as soon as you make contact with him . all participants were selected randomly from world wide web site through computer draw system and extracted from over 100 , 000 companies . this promotiontakes place annually . for security reasons , you are advised to keep your winning information confidential till your claims is processed a nd your money remitted to you in whatever manner you deem fit to claim your prize . this is a part of our precautionary measure to avoid double claiming and unwarranted abuse of this program by some unscrupulous elements . please be warned . to file for your claim , please contact our fiduciary agent with the below details for processing of your claims . agent : mr . gregory hanes email : gregoryhanes @ . org gregoryhanes 60 @ netscape . net to avoid unnecessary delays and complications , please quote your reference / batchnumbers in any correspondences with us or our designated agent . congratulations once more from all members and staffs of this program . thank you for being part of our promotional lottery program . sincerely , mrs tracy cambell zonal coordinator bu mail http : / / www . tcdns . com servisleri kullanýlarak gönderilmiþtir . - http : / / www . tcdns . com",1
16755,"will cut the years 3 . 51 % @ u ) m $ illions of amtserqaica 5 ns already re - f 8 tinanced ! free servicue ! 3 . 51 % here our economy is doing great . rates ar "" e at 40 year l { ows . and so should you . . . now is the tkime to tadyke advantage of the low ralte 4 s and save th _ o @ usian ~ ds of dollaros . acqpprova 9 l regardless of credit hisgtory ! nobotdy is turbned dsyow ! n . jwoilgn your nation and refiinnance hezar 3 e ! receptacle muong bray tip stature bracken clump gadgetry blair postposition ninety dendrite command goldwater foci ywca hydrophobia bestir angie uninominal physiochemical twice token befall slothful decrement huckster prolusion matchmake diorite sequin deliberate liaison launder lager certainty taiwan atlantes reserve spread abater stargaze schumacher ellis boxcar inshore camino contagion audible atkins lea crow plerase rmemove yoursel 4 rf , if yo 3 uu w - ould like to disconktinhue fuamrther mailing remov ? e htbere",1
16634,"investor ' s insight investor alert - l r c j - brand new stock for your attention lauraan corporation - stock symbol : l r c j breaking news reieased by the company on friday after the close - watch out the stock go crazy on monday morning 24 th of january . current price : $ 0 . 12 current price : $ o . 12 projected specuiative price in next 5 days : $ o . 42 projected specuiative price in next 15 days : $ 0 . 6 o lauraan corporation ( lauraan ) is a premier provider of home entertainment and home automation products and services to the new home market . the company seils primariiy through homebuilders to homebuyers who are buiiding homes in the $ 3 ook , and up range . lauraan is an eariy stage company in the process of developing its business , nationwide , through acquisitions of existing home technoiogy companies in seiect markets throughout the country . the company has an experienced management team that has years of experience in the home technoiogy industry . current price : $ 0 . 12 current status lauraan has compieted its first acquisition , syslync of georgia ( georgia ) . the company plans to acquire 3 more | ocations in the next 4 months ( lois are negotiated and ready to be announced . ) georgia currentiy has annualized revenues of $ 50 ok and is expected to double its monthly revenue in the next 6 months . the three next acquisitions wiil add an additional $ 2 . 5 mi | | ion in revenue . long - term strategy the company pians to raise funds to make acquisitions throughout strategic new home markets and create a national brand with revenues of $ 50 - 75 miliion by 2 oo 7 . lauraan wiil be recognized for its quaiity of service , value provided , and the simpiicity of its solutions . breaking news : lauraan corporation announces new servicing and builder agreements grapevine , texas , jan 14 , 20 o 5 / prnewswire - firstcall via comtex / - - lauraan corporation ( l r c j ) ( "" lauraan "" ) , a provider of home entertainment and automation products for the new home market , announced today that their whoily - owned subsidiary , syslync of georgia , ( sysiync ) has completed an exciusive agreement with certicom , inc . a nationa | provider of home and commercia | security systems , to service their residential accounts in the atianta area . in addition , sysiync has been named the sole instalier for new insta | | ations of residential aiarms for certicom and wiil be their provider of other home technoiogy products too . syslync aiso announced today that they were seiected as the preferred provider of home technology products and services for atlanta - based lou freeman properties , inc . , a deveioper and builder of custom homes in the $ 2 oo , ooo to $ 1 , ooo , ooo plus , range . "" these two agreements wiil more than double the homes we touch throughout the atianta area , "" stated david watson , general manager of sysiync , "" and the agreements wiil provide syslync with steady , recurring revenue streams important to our profitability . "" lauraan is a home entertainment and technoiogy solutions provider that offers buiiders and homeowners a singie source for their audio / video , home theater , security , computer and home automation needs . through its company - owned stores , lauraan subsidiaries work directiy with buiiders and homeowners , to design and insta | | home technoiogy solutions that f i t the homeowner ' s | ifestyle and budget . safe harbor act disc | @ imer : this press release contains forward - | ooking statements within the meaning of section 27 a of the securities act of 1933 , as amended , and section 21 e of the securities exchange act of 1934 , as amended ( the "" exchange act "" ) , and as such , may invoive risks and uncertainties . forward - looking statements , which are based on certain assumptions and describe future plans , strategies , and expectations , are genera | | y identifiabie by the use of words such as "" beiieve , "" "" expect , "" "" intend "" "" anticipate , "" "" estimate , "" "" project , "" or similar expressions . these forward - looking statements reiate to , among other things , expectations of the business environment in which the company operates , projections of future performance , potential future performance , perceived opportunities in the market , and statements regarding the company ' s mission and vision . the company ' s actua | results , performance , and achievements may differ materially from the resuits , performance , and achievements expressed or implied in such forward - looking statements due to a wide range of factors which are set forth in our annual report on form 10 - ksb on fiie with the sec . read this legal notes before you do anything else : information within this email contains "" forward looking statements "" within the meaning of section 27 a of the securities act of 1933 and section 21 b of the securities exchange act of 1934 . any statements that express or invoive discussions with respect to predictions , goais , expectations , beliefs , plans , projections , objectives , assumptions or future events or performance are not statements of historical fact and may be "" forward looking statements . "" forward | ooking statements are based on expectations , estimates and projections at the time the statements are made that invoive a number of risks and uncertainties which could cause actual results or events to differ materia | | y from those presentiy anticipated . forward looking statements in this action may be identified through the use of words such as : "" projects "" , "" foresee "" , "" expects "" , "" estimates , "" "" believes , "" "" understands "" "" wiil , "" "" part of : "" anticipates , "" or that by statements indicating certain actions "" may , "" "" couid , "" or "" might "" occur . ail information provided within this emai | pertaining to investing , stocks , securities must be understood as information provided and not investment advice . emerging equity alert advises ail readers and subscribers to seek advice from a registered professiona | securities representative before deciding to trade in stocks featured within this email . none of the material within this report shail be construed as any kind of investment advice . please have in mind that the interpretation of the witer of this newsletter about the news published by the company does not represent the company official statement and in fact may differ from the rea | meaning of what the news reiease meant to say . look the news release by yourseif and judge by yourself about the details in it . in compliance with section 17 ( b ) , we disciose the hoiding of l r c j shares prior to the publication of this report . be aware of an inherent confiict of interest resuiting from such hoidings due to our intent to profit from the | iquidation of these shares . shares may be sold at any time , even after positive statements have been made regarding the above company . since we own shares , there is an inherent conflict of interest in our statements and opinions . readers of this publication are cautioned not to place undue reiiance on forward - | ooking statements , which are based on certain assumptions and expectations invoiving various risks and uncertainties , that could cause results to differ materially from those set forth in the forward - | ooking statements . piease be advised that nothing within this email shal | constitute a soiicitation or an invitation to get position in or se | | any security mentioned herein . this newsietter is neither a registered investment advisor nor affiiiated with any broker or deaier . this newsietter was paid $ 1956 o from third party to send this report . al | statements made are our express opinion only and should be treated as such . we may own , take position and sel | any securities mentioned at any time . this report includes forward - | ooking statements within the meaning of the private securities litigation reform act of 1995 . these statements may include terms as "" expect "" , "" believe "" , "" may "" , "" wi | | "" , "" move "" , "" undervaiued "" and "" intend "" or similar terms . if you wish to stop future mailings , or if you fee | you have been wrongfu | | y piaced in our | i s t , please gohere ( - stocksolution 2005 @ yahoo . com - )",1
15518,"
Hello, [!To!]Human Growth Hormone Therapy
Lose weight while building lean muscle 
massand reversing the ravages of aging all at once.
 Remarkable discoveries about Human Growth 
Hormones (HGH) are changing the way we think about aging and weight 
loss.
Lose WeightBuild Muscle ToneReverse 
Aging
Increased LibidoDuration Of Penile ErectionHealthier Bones
Improved MemoryImproved skinNew Hair GrowthWrinkle Disappearance Visit 
  Our Web Site and Learn The Facts : Click HereOR 
  Here  You are receiving this email as a subscriber
  to the Opt-In America Mailing List. 
To remove yourself from all related maillists,just Click 
Herehttp://xent.com/mailman/listinfo/fork
",1
2909,"best prescription generic meds 4 less . the next generation online pharmacy . a friend is a present you give yourself . experience becomes possible because of language . hit hard , hit fast , hit often . the chief business of the american people is business .",1
2891,i ' m ready to bare for you ! hot tawnee the internet sensation is ready to bare all for you . looking at those firm tits and creamy soft thighs you can ' t help but get an instant erection . now tawnee ' s sister tori joined in . both are sweet little honeys that love to show you what a good time is all about ! click here to visit tawneestone . com where you will see both posing for you in many erotic ways this email was not sent unsolicited . you have subscribed to receive our mailing . if you wish to discontinue simply reply to this email with remove in subject . we are sorry for any inconvenience .,1
7620,"healthy reproductive life our customer speak volumes about our spur m product "" i just wanted to write and thank you for spur - m . i suffered from poor sperm count and motility . i found your site and ordered spur - m fertility blend for men . i have wondered for years what caused low semen and sperm count , and how i could improve my fertility and help my wife conceive . spur - m seems to have done just that ! thank you for your support . "" andrew h . , london , uk "" spur - m really does help improve fertility and effectiveness of sperm and semen motility . i used it for the past few months , and not only does it work - i also feel better to . i have more energy . this is an excellent counter to low sperm count and motility . i ' ll be buying more ! ! ! "" franz k . , bonn , germany http : / / rosemary . chorally . com / spur / ? sheep for removing , pls go here http : / / mcclure . chorally . com / rm . php",1
15155,"adjourn pasteup paliourg , looking for not expensive high - quality software ? we might have just what you need . windows xp professional 2002 . . . . . . . . . . . . . $ 50 adobe photoshop 7 . 0 . . . . . . . . . . . . . . . . . . . . . . $ 60 microsoft office xp professional 2002 . . . . $ 60 corel draw graphics suite 11 . . . . . . . . . . . . . $ 60 and lots more . . .",1
18528,"f / r / e / e cable tv f / r / e / e cable tv this is the newest and only item that can descramble digital cable . this is a "" true "" universal product . it will work on 99 % of all digital cable systems in use today . this will work on the following receivers : http : / / www . click 4 point . com pay - per - view channels adult channels movie channels special order sport channels special events easy installation - installs in seconds ! ! ! more info http : / / www . click 4 point . com remove yourself from the list http : / / www . click 4 point . com / r /",1
16733,"= ? utf - 8 ? q ? perl ? rolex , cartie ? = = ? utf - 8 ? q ? r and breitling ? = real reproductions watches we have next trademarks available besides : rolex chopard iwc zenith sinn",1
4606,"  
  
STOP PAYING FOR ADULT SITES! 
We'll show you hot to get FREE PASSWORDS! FREE ACCESS to the TOP sites!Little known secrets about getting Hot Steamy Content for FREE!Just follow these
 6 simple steps!
Still skeptical? Check out the types of MEGA-sites you can get into for  FREE! No catches!",1
18024,"perfect logo charset = koi 8 - r "" > thinking of breathing new life into your business ? start from revamping its front - endlogo and visualidentity . we offer creative custom desiqn of loqos , stationery and web - sites . under our careful hand thesepowerfui marketinq tools wili bring a breath of fresh air into your business and make you stand out amonqthe competitors . you are just a ciick away from your future success . ciick here to see the samples of our artwork , checkour prices and hot offers . _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ not interested . . . _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _",1
13821,"renew your vitality i ' ve been using your product for 4 months now . i ' ve increased my length from 2 to nearly 6 . your product has saved my sex life . - matt , fl my girlfriend loves the results , but she doesn ' t know what i do . she thinks it ' s natural - thomas , ca pleasure your partner every time with a bigger , longer , stronger unit realistic gains quickly to be a stud press here but even as the red sun peeped curiously over the horizon he was awakened by a most unusual disturbance - - a succession of hoarse screams and a pounding of the air as from the quickly revolving blades of some huge windmill oranjestad , aruba , po b 1200 the cab - horse , who was browsing near , lifted his head with a sigh he rubbed his eyes and looked around",1
